URN,Income,Expenditure,Balance,Academic Year
103604,7443127.68,7193846.27,249281.41,2014
103605,2822126.76,2787936.91,34189.85,2014
103606,3969926.26,3995279.36,-25353.1,2014
103609,3890739.32,3927472.83,-36733.51,2014
103610,3235057.13,3194075.73,40981.4,2014
103611,1166470.99,1137558.95,28912.04,2014
103613,5015429.48,5017271.58,-1842.1,2014
103614,1608099.1,1621677.71,-13578.61,2014
103615,1851865.9,1869757.31,-17891.41,2014
103616,3325629.58,3284498,41131.58,2014
103617,2291706.05,2297916.71,-6210.66,2014
103618,2274070.42,2260018.62,14051.8,2014
103619,4943485.32,4751925.74,191559.58,2014
103622,1962994.36,2133460.08,-170465.72,2014
103623,2189427.63,2144225.13,45202.5,2014
103624,1890475.34,1956065.04,-65589.7,2014
103625,1810005.71,1840793.94,-30788.23,2014
103626,1363537.69,1241379.94,122157.75,2014
103627,1084215.48,1085314.08,-1098.6,2014
103628,1770021.65,1743285.26,26736.39,2014
103630,1685137.78,1529641.22,155496.56,2014
103632,5100958.33,5366837.17,-265878.84,2014
103633,897093.19,957457.48,-60364.29,2014
103634,438300,64265,374035,2014
103636,229573,23576,205997,2014
134269,509815,492926,16889,2014
103638,1945578.04,1992108.55,-46530.51,2014
137283,1907278.64,1836730.7,70547.94,2014
103639,1653507.71,1508918.35,144589.36,2014
103640,2769669.45,2680007.04,89662.41,2014
103641,1780955.01,1724892.13,56062.88,2014
103642,1197873.82,1141495.9,56377.92,2014
103643,2012272.35,1924233.44,88038.91,2014
103644,1551521.46,1501047.15,50474.31,2014
103646,1268106.34,1311562.21,-43455.87,2014
103647,1168303.6,1098477.58,69826.02,2014
103652,1770268.32,1732649.71,37618.61,2014
103653,2232237.25,2177338.26,54898.99,2014
103655,981497.36,916948.52,64548.84,2014
103656,875391.59,878243.62,-2852.03,2014
103658,1973718.1,1869703.74,104014.36,2014
103659,1959596.98,2001866.75,-42269.77,2014
103662,1609403.71,1570272.45,39131.26,2014
103663,1805183.86,1843640.68,-38456.82,2014
103664,1018062.29,987117.86,30944.43,2014
103665,971114.77,959207.12,11907.65,2014
103666,1421122.75,1324941.35,96181.4,2014
103667,943857.31,902293.89,41563.42,2014
103668,1067255.54,1079355.16,-12099.62,2014
103669,1348631.87,1298534.28,50097.59,2014
103670,1350290,1311952.02,38337.98,2014
103671,1044938.85,1023633.65,21305.2,2014
103673,2001565.42,1854158.22,147407.2,2014
103674,926848.4,902678.25,24170.15,2014
103675,1893436.96,1911522.62,-18085.66,2014
103676,2547436.04,2506836.13,40599.91,2014
103679,2015312.34,1950789,64523.34,2014
103680,1870185.31,1836585.65,33599.66,2014
103681,2380263.77,2336935.66,43328.11,2014
103682,1894005.93,1883962.49,10043.44,2014
103685,2778444.68,2792698.73,-14254.05,2014
103686,2038952.13,2039073.16,-121.03,2014
103688,2912408.39,2767328.79,145079.6,2014
103690,2885239.74,2708389.04,176850.7,2014
103691,2776475.19,2753444.74,23030.45,2014
103692,2355896.96,2260211.62,95685.34,2014
103693,2289126.03,2279495.94,9630.09,2014
103695,3668020.89,3690412.5,-22391.61,2014
103696,3636336.87,3139803.5,496533.37,2014
103697,1951136.98,1816351.13,134785.85,2014
103672,2264934.25,1773820.09,491114.16,2014
103648,1236742.96,1241407.52,-4664.56,2014
103698,1138994.48,1122561.2,16433.28,2014
103684,1967344.01,1895386.35,71957.66,2014
131442,1695822.34,1618890.08,76932.26,2014
131239,1352080.53,1310374.02,41706.51,2014
131241,1368110.02,1294564.35,73545.67,2014
133476,1716562.2,1625783.18,90779.02,2014
133475,870597.59,894428.76,-23831.17,2014
133474,1965724.33,1917271.92,48452.41,2014
103700,1812125.2,1759477.03,52648.17,2014
103702,972976.44,971240.92,1735.52,2014
103703,784233.89,781699.53,2534.36,2014
133556,1713274.25,1689480.5,23793.75,2014
103704,978904.45,935229.52,43674.93,2014
103705,970956.67,941134.34,29822.33,2014
103709,1629681.89,1645414.76,-15732.87,2014
103710,1185823.42,1167880.9,17942.52,2014
103711,1043630.62,1072864.07,-29233.45,2014
103712,1061387.63,1040029.76,21357.87,2014
103713,1789499.87,1651869.62,137630.25,2014
103714,1175797.79,1076576.65,99221.14,2014
103715,879487.32,851703.05,27784.27,2014
103716,1192750.47,1118982.9,73767.57,2014
103717,942370.94,908701.93,33669.01,2014
103719,1146101.59,1162026.7,-15925.11,2014
103720,1532858.48,1398048.42,134810.06,2014
103721,935030.75,946280.62,-11249.87,2014
103723,1774179.69,1715495.18,58684.51,2014
103724,971639.24,949507.36,22131.88,2014
103725,1234081.48,1214987.7,19093.78,2014
103726,1846268.77,1851948.18,-5679.41,2014
134019,1129394.57,1154865.68,-25471.11,2014
134426,1133496.85,1097801.98,35694.87,2014
134745,2166774.25,2025140.03,141634.22,2014
103727,5569312.82,5470169.67,99143.15,2014
103728,6260936.53,6396642.51,-135705.98,2014
103732,6073962.59,6147502.29,-73539.7,2014
103733,4719407.8,4598212.26,121195.54,2014
103742,5043497.62,5168228.04,-124730.42,2014
103743,7018780.51,7081575.15,-62794.64,2014
103744,8463725.76,8732488.94,-268763.18,2014
103756,2327663.86,2308209.47,19454.39,2014
103760,2643363.93,2606566.61,36797.32,2014
103763,986927.38,969005.92,17921.46,2014
103765,2127562.8,2060762.91,66799.89,2014
131574,3190054.66,3083492.75,106561.91,2014
134533,2705940.75,2690639.65,15301.1,2014
135569,2334309.61,2276751.05,57558.56,2014
103766,560392,534035,26357,2014
103769,1182373,1185306,-2933,2014
134768,633449,633449,0,2014
103771,1221071,1267662,-46591,2014
103772,2054930,2105863,-50933,2014
103773,1778280,1833839,-55559,2014
103774,1995258,2059367,-64109,2014
103775,1866437,1860312,6125,2014
103776,1029916,1093481,-63565,2014
103777,1699931,1766926,-66995,2014
103778,1614014,1523017,90997,2014
103779,899220,954095,-54875,2014
103780,1432050,1361686,70364,2014
103781,1076079,1016867,59212,2014
103783,1278283,1276283,2000,2014
103784,1450840,1419600,31240,2014
103786,1238036,1214994,23042,2014
103787,892904,929699,-36795,2014
103788,1383572,1399174,-15602,2014
103790,887776,876345,11431,2014
103791,2995802,3124509,-128707,2014
103792,1029711,995007,34704,2014
103793,2823473,2643343,180130,2014
103794,988199,1027359,-39160,2014
103796,1574872,1663446,-88574,2014
103797,1304170,1304832,-662,2014
103799,1196337,1223144,-26807,2014
103800,2110155,2208667,-98512,2014
103801,1133643,1135215,-1572,2014
103802,1788432,1689764,98668,2014
103803,1225389,1245907,-20518,2014
103804,2287366,2298911,-11545,2014
103805,849631,818002,31629,2014
103806,1196242,1227863,-31621,2014
103807,1580983,1589815,-8832,2014
103808,1498287,1541284,-42997,2014
103809,1652183,1599345,52838,2014
103810,1380584,1405105,-24521,2014
103812,1237820,1311611,-73791,2014
103813,1635281,1595180,40101,2014
103814,1633182,1640856,-7674,2014
103815,1597854,1614996,-17142,2014
103816,829549,857690,-28141,2014
103817,1614369,1502022,112347,2014
103818,1312812,1375459,-62647,2014
103819,1367478,1392012,-24534,2014
103820,1192965,1131996,60969,2014
103821,2662195,2747983,-85788,2014
103822,2111515,2140006,-28491,2014
103823,2579719,2701750,-122031,2014
103824,1988430,1938043,50387,2014
103825,1388407,1397529,-9122,2014
103826,2275974,2255117,20857,2014
103827,1279765,1307265,-27500,2014
103828,1574290,1580929,-6639,2014
103829,786239,814356,-28117,2014
103830,1589876,1635970,-46094,2014
103831,2520264,2392599,127665,2014
103832,1779121,1688332,90789,2014
103833,1340491,1326711,13780,2014
103834,1772194,1767582,4612,2014
103835,1118926,1099249,19677,2014
103836,1267408,1264688,2720,2014
103837,785056,782231,2825,2014
103838,2357830,2283167,74663,2014
103839,1601339,1589611,11728,2014
103840,1010243,1074322,-64079,2014
103841,1598490,1579567,18923,2014
103843,904549,870542,34007,2014
103845,2547135,2493005,54130,2014
103846,853246,790614,62632,2014
103847,1150762,1119299,31463,2014
103848,916439,892246,24193,2014
103849,854939,851468,3471,2014
103850,865969,863067,2902,2014
103851,1582942,1545019,37923,2014
103852,1728180,1772096,-43916,2014
103853,6519696,6605277,-85581,2014
103854,5669056,5589715,79341,2014
103855,5668986,5513871,155115,2014
103856,3898773,3876059,22714,2014
103857,4710173,4940103,-229930,2014
103858,4285837,4281515,4322,2014
103859,3409498,3457753,-48255,2014
103861,5087653,5284135,-196482,2014
103863,5704437,5586817,117620,2014
103866,4286820,4206567,80253,2014
103867,4382690,4114494,268196,2014
103869,1619859,1586927,32932,2014
103870,8086708,7180507,906201,2014
103871,5528362,5367851,160511,2014
103877,2388950,2373738,15212,2014
103878,2268357,2363671,-95314,2014
103879,1329006,1388673,-59667,2014
103880,2689914,2782339,-92425,2014
103881,1534599,1483122,51477,2014
103882,1264396,1354231,-89835,2014
103883,1557945,1532239,25706,2014
103887,881780.75,825622.95,56157.8,2014
135253,486954.25,522751.63,-35797.38,2014
135254,3064929.37,3009058.49,55870.88,2014
103895,1019817.05,985301.68,34515.37,2014
103896,1024067.37,1047836.98,-23769.61,2014
103905,1389661.59,1333810.16,55851.43,2014
103906,1129011.55,1178463.68,-49452.13,2014
103908,1060313.63,1062466.91,-2153.28,2014
103909,2535700.62,2462779.53,72921.09,2014
103910,1092376,1074631.62,17744.38,2014
103913,1296515,1145586.11,150928.89,2014
103914,1166513.06,1165707.21,805.85,2014
103915,2229185.78,2106445.83,122739.95,2014
103919,1083896.34,1095879.1,-11982.76,2014
103921,1535188.84,1475827.33,59361.51,2014
103922,934669.28,935365.74,-696.46,2014
103923,1793522.25,1691030.74,102491.51,2014
103924,1161918.39,1094604.31,67314.08,2014
103925,1879180.77,1909876.11,-30695.34,2014
103926,1855158.77,1898808.62,-43649.85,2014
103927,1099131.23,1111179.51,-12048.28,2014
103928,1699297.51,1695971.5,3326.01,2014
103929,1617346.74,1627940.94,-10594.2,2014
103930,1290063.7,1310467.77,-20404.07,2014
103932,930467,932973.58,-2506.58,2014
103933,2127144.95,2139397.92,-12252.97,2014
103934,1075450.61,1085175.67,-9725.06,2014
103936,983305.34,995575.85,-12270.51,2014
103937,3275986.67,3045980.52,230006.15,2014
103941,1719709.06,1700247.97,19461.09,2014
103942,1706233.02,1786495.42,-80262.4,2014
103943,1561782.34,1583565.46,-21783.12,2014
103945,1544735.41,1480501.76,64233.65,2014
103946,1873752.25,2008344.36,-134592.11,2014
103947,1391091.53,1390295.03,796.5,2014
103948,2051348.39,1985233.9,66114.49,2014
103949,1462901.7,1409245.58,53656.12,2014
103950,1946204.14,1925250.21,20953.93,2014
103952,1107027.19,1082925.7,24101.49,2014
103953,1026316.16,1022440.42,3875.74,2014
103954,1104537.02,1051371.43,53165.59,2014
103955,2296412.46,2207324.91,89087.55,2014
103957,1761544.23,1732901.75,28642.48,2014
103960,1878704.85,1855554.86,23149.99,2014
103963,1052139.05,1088411.53,-36272.48,2014
103968,1908131.62,1928527.85,-20396.23,2014
103969,1751103.22,1697656.31,53446.91,2014
103970,1925983.25,1902604.01,23379.24,2014
103972,1828473.92,1818703.69,9770.23,2014
103974,2509502.64,2548775.95,-39273.31,2014
103976,2100437.74,2049631.84,50805.9,2014
103977,1998724.54,1890591.86,108132.68,2014
103978,1962624.49,1904505.34,58119.15,2014
103979,2172455.84,1984895.81,187560.03,2014
103980,1975439.38,1902070.86,73368.52,2014
103981,2127738.09,2378752.94,-251014.85,2014
103982,2639584.37,2518233.61,121350.76,2014
103983,1788606.07,1884822.5,-96216.43,2014
103984,1835379.98,1788312.65,47067.33,2014
131184,3749137.56,3821935.84,-72798.28,2014
131178,2190213.94,2004087.25,186126.69,2014
131223,1023393.08,1013661.94,9731.14,2014
131212,1295208.29,1354734.39,-59526.1,2014
131591,2047997.3,1988660.98,59336.32,2014
131735,2435935.83,2382666.72,53269.11,2014
131943,1900168.7,1960402.39,-60233.69,2014
132140,2100209.02,2007600.06,92608.96,2014
103986,1722202.97,1685129.74,37073.23,2014
103987,1075502.26,1091608.94,-16106.68,2014
103988,1050928.66,1040997.19,9931.47,2014
103989,1065248.55,1042342.59,22905.96,2014
131673,2010480.63,1863631.73,146848.9,2014
133261,1925829.52,1926643.86,-814.34,2014
103990,1183567.34,1210097.84,-26530.5,2014
103991,1267213.04,1179203.3,88009.74,2014
103992,1063849.74,1039845.75,24003.99,2014
103993,1048240.42,1079701.08,-31460.66,2014
103995,939728.48,948670.21,-8941.73,2014
103996,986566.98,983115.74,3451.24,2014
103997,1515521.49,1502262.9,13258.59,2014
103998,1197922.85,1178585.58,19337.27,2014
103999,1118940.74,1129905.59,-10964.85,2014
104000,1252699.53,1333087.51,-80387.98,2014
104001,1211016.58,1170838.19,40178.39,2014
104002,1007785.55,1013812.41,-6026.86,2014
135029,761635.37,775151.58,-13516.21,2014
135032,2777384.78,2666524.02,110860.76,2014
135215,2944474.09,2919459.49,25014.6,2014
135288,2495114.28,2641473.14,-146358.86,2014
136091,10331337.89,10137341.64,193996.25,2014
104012,6230192.36,6162886.65,67305.71,2014
104018,8099418.4,7750248.72,349169.68,2014
104019,7490518.12,6988191.73,502326.39,2014
104020,4770547.74,4642077.38,128470.36,2014
104024,2766818.56,2745611.1,21207.46,2014
132231,3005784.91,2967604.75,38180.16,2014
132232,3665584.18,3621020.43,44563.75,2014
132233,2499189.69,2349287.38,149902.31,2014
104038,592739,560378,32361,2014
133531,609604,602298,7306,2014
134534,776187,776186,1,2014
135516,0,0,0,2014
104039,825401,810165,15236,2014
104040,828080,832155,-4075,2014
104041,1145160,1106433,38727,2014
104042,1033865,971612,62253,2014
104043,1025732,1064601,-38869,2014
104044,1227174,1195981,31193,2014
104045,1261431,1186849,74582,2014
104046,895426,901340,-5914,2014
104047,1506918,1585223,-78305,2014
104048,913615,916054,-2439,2014
104049,1341109,1320457,20652,2014
104050,1399547,1376917,22630,2014
104051,1136083,1147721,-11638,2014
104052,846402,876444,-30042,2014
104053,916435,911261,5174,2014
104054,914971,917428,-2457,2014
104055,960491,894235,66256,2014
104056,881655,899370,-17715,2014
104057,990565,987027,3538,2014
104058,990694,959912,30782,2014
104060,1387973,1416600,-28627,2014
104065,961808,944209,17599,2014
104066,1814876,1714100,100776,2014
104067,1700177,1706908,-6731,2014
104070,2397620,2298402,99218,2014
104071,1508775,1456225,52550,2014
104073,1361995,1229970,132025,2014
104074,886599,869094,17505,2014
104075,1797653,1774276,23377,2014
104076,994345,988209,6136,2014
104077,1890868,1925413,-34545,2014
104078,1719739,1692273,27466,2014
104079,1796446,1836846,-40400,2014
104080,1779919,1788327,-8408,2014
104083,2329464,2152720,176744,2014
104084,2429711,2302493,127218,2014
133720,1740737,1681419,59318,2014
104087,848110,833574,14536,2014
104089,937661,933264,4397,2014
104090,949459,914657,34802,2014
104092,1006579,966260,40319,2014
104093,890621,884785,5836,2014
104094,836428,819602,16826,2014
104095,848954,822981,25973,2014
104097,997012,1025424,-28412,2014
104098,1563006,1595732,-32726,2014
104099,890422,897390,-6968,2014
104100,864793,858279,6514,2014
104101,1013202,1026320,-13118,2014
104102,1333063,1360348,-27285,2014
104103,1112951,1078188,34763,2014
104104,1930872,1952171,-21299,2014
104105,1977020,1984150,-7130,2014
104107,1172413,1093938,78475,2014
135139,2023925,2047798,-23873,2014
104114,6669722,6443029,226693,2014
104118,7695790,7764677,-68887,2014
104119,5637673,5613930,23743,2014
104121,2479217,2352085,127132,2014
104130,1762430,1788980,-26550,2014
104131,2321253,2299814,21439,2014
104132,2093633,2048787,44846,2014
104133,1933926,1883020,50906,2014
130960,1531444,1562527,-31083,2014
104134,427254.6,157991.47,269263.13,2014
104135,354178.48,108284.7,245893.78,2014
104136,363756.54,345903.87,17852.67,2014
104137,410309.04,169175.45,241133.59,2014
104138,338945.24,139812.16,199133.08,2014
104140,456939.27,146267.74,310671.53,2014
104141,253942.88,119363.39,134579.49,2014
131619,550809.5,564192.81,-13383.31,2014
134523,1693489.09,1527843.94,165645.15,2014
104142,1731310.49,1681059.65,50250.84,2014
104143,1452892.98,1399109.16,53783.82,2014
104144,1143889.29,1158723.49,-14834.2,2014
104145,1210901.45,1106078.92,104822.53,2014
104146,1510370.59,1649547.7,-139177.11,2014
104147,1212129.73,1261027.36,-48897.63,2014
104150,1391935.65,1402378.87,-10443.22,2014
104153,1467203.67,1443000.74,24202.93,2014
104157,1219215.75,1182878.98,36336.77,2014
104160,1686450.32,1563910.54,122539.78,2014
104161,1430879.51,1410246.84,20632.67,2014
104162,1595663.22,1559418.44,36244.78,2014
104163,1428592,1415845.16,12746.84,2014
104168,1019601.92,1027133.82,-7531.9,2014
104169,1581630.75,1524277.48,57353.27,2014
104170,1571790.42,1580570.11,-8779.69,2014
104174,2119412.08,1993055.48,126356.6,2014
104175,1278632.52,1290659.71,-12027.19,2014
104176,1826834.19,1921617.96,-94783.77,2014
104178,1442206.56,1433180.08,9026.48,2014
104179,1372789.89,1244978.93,127810.96,2014
104187,1340236.68,1327243.9,12992.78,2014
104189,989364.57,954962.05,34402.52,2014
104191,997556.16,971975.5,25580.66,2014
104192,1276298.05,1209074.48,67223.57,2014
104193,1337293.36,1341243.22,-3949.86,2014
104196,1417831.53,1474476.1,-56644.57,2014
104198,911455.84,934183.47,-22727.63,2014
104201,1178225.17,1068232.31,109992.86,2014
104202,981867.74,900181.29,81686.45,2014
104203,992613.08,1056777.95,-64164.87,2014
104204,983990.38,976366.32,7624.06,2014
104206,900806.97,859448.12,41358.85,2014
104207,1005999.76,991722.34,14277.42,2014
104211,2114890.04,2113947.83,942.21,2014
104212,1732341.7,1853695.22,-121353.52,2014
104214,1296228.19,1280294.88,15933.31,2014
104215,1452761.55,1397235.6,55525.95,2014
104216,945015.27,1282673.74,-337658.47,2014
104217,1212784.56,1194386.63,18397.93,2014
131433,2128931.97,2312933.58,-184001.61,2014
131511,2493398.92,2276524.01,216874.91,2014
131580,1366648.31,1403276.18,-36627.87,2014
131581,1006383.8,1009372.62,-2988.82,2014
132073,1756070.23,1651464.32,104605.91,2014
132076,1946545.26,2110847.83,-164302.57,2014
104220,1217558.13,1171292.73,46265.4,2014
104221,1410309.1,1402157.37,8151.73,2014
104222,1018827.74,1062342.15,-43514.41,2014
104223,947352.33,924532.6,22819.73,2014
104224,1493225.57,1439556.63,53668.94,2014
104225,2255912,2250716.93,5195.07,2014
104226,1538693.76,1518206.31,20487.45,2014
104227,1311148.78,1283711.82,27436.96,2014
104228,1398974.31,1363148.23,35826.08,2014
104230,1635853.58,1665174.15,-29320.57,2014
104231,1372102.53,1455302.24,-83199.71,2014
104232,932756.35,970962.38,-38206.03,2014
104233,1134817.24,1225876.8,-91059.56,2014
104234,957264.73,912038.46,45226.27,2014
104235,1130104.94,1091890.12,38214.82,2014
104236,1165942.14,1250006.84,-84064.7,2014
104239,954008.57,950096.48,3912.09,2014
104240,916035.28,920768.63,-4733.35,2014
104241,903811.72,909357.17,-5545.45,2014
104242,828522.35,816337.73,12184.62,2014
134801,2126198.75,2068501.48,57697.27,2014
135016,1173050.69,1159304,13746.69,2014
135081,1987432.89,2200704.15,-213271.26,2014
104248,4371393.7,4327822.47,43571.23,2014
104251,6483454,6628241,-144787,2014
104255,5675461.92,5532029.59,143432.33,2014
104210,1132864.68,1179833.23,-46968.55,2014
104219,2502280.73,2406524.45,95756.28,2014
104259,8386571,8456935,-70364,2014
104269,2415543.62,2379154.27,36389.35,2014
104271,2648531,2594049.43,54481.57,2014
104272,2975243.13,2836038.7,139204.43,2014
104274,1725892.92,1643866.14,82026.78,2014
104275,1687728.42,1635215.43,52512.99,2014
135460,1165608.38,996932.5,168675.88,2014
135461,1417775.77,1316915.99,100859.78,2014
104278,388998.63,234063.42,154935.21,2014
104279,332246,330449.71,1796.29,2014
104280,407232.09,288464.71,118767.38,2014
104281,285949.86,136962.61,148987.25,2014
104283,385508.88,117348.59,268160.29,2014
104285,364349.7,168669.64,195680.06,2014
132018,434777.29,240671.65,194105.64,2014
104286,1062160.73,1052798.04,9362.69,2014
104288,2511857.9,2043879.52,467978.38,2014
134256,1053892.36,1200506.26,-146613.9,2014
134257,755097.92,864420.21,-109322.29,2014
104290,1556055.34,1545448.43,10606.91,2014
104294,2285665.59,2299567.41,-13901.82,2014
104295,1150823.2,1143872.57,6950.63,2014
104297,1225624.53,1194928.51,30696.02,2014
104298,1291371.08,1347146.76,-55775.68,2014
104299,1298664.76,1346144.22,-47479.46,2014
104300,1362099.13,1349500.83,12598.3,2014
104302,1018980.12,1037571.02,-18590.9,2014
104303,1230325.39,1245409.26,-15083.87,2014
104304,1705997.45,1683462.27,22535.18,2014
104307,1049988.86,1116758.5,-66769.64,2014
104308,3316389.5,3189010.36,127379.14,2014
104309,1129914.34,1125877.48,4036.86,2014
104310,1557710.52,1579877.63,-22167.11,2014
104311,1226654.59,1220959.76,5694.83,2014
104312,978052.81,956566.2,21486.61,2014
104313,2109312.46,2158569.23,-49256.77,2014
104315,1221148,1195084.86,26063.14,2014
104317,1178769.08,1237138.36,-58369.28,2014
104318,2505416.98,2517099.28,-11682.3,2014
104319,1174775.55,1215064.65,-40289.1,2014
104320,976271.52,1025474.54,-49203.02,2014
104322,931363.68,989888.02,-58524.34,2014
104323,2314194.59,2343410.32,-29215.73,2014
104325,1652170.98,1529733.34,122437.64,2014
104326,1240315.06,1218576.52,21738.54,2014
104327,1383851.9,1313129.19,70722.71,2014
104328,1777913.05,1865250.02,-87336.97,2014
104329,1025483.85,1023016.03,2467.82,2014
104330,1085532.29,1099194.59,-13662.3,2014
104331,1534087.28,1557875.53,-23788.25,2014
104332,1322584.21,1316774.35,5809.86,2014
104334,1093819.47,1072478.14,21341.33,2014
104335,1195207.48,1144999.73,50207.75,2014
104341,1762412.1,2074353.91,-311941.81,2014
104342,1308946.72,1336930.84,-27984.12,2014
104344,1617956.36,1647571.65,-29615.29,2014
104345,1801283.87,1842490.24,-41206.37,2014
104346,1265084.69,1226018.63,39066.06,2014
104350,1144406.7,1095788.38,48618.32,2014
104351,2712326.47,2679639.7,32686.77,2014
104352,1600205.7,1734749.82,-134544.12,2014
104354,1579104.78,1622670.91,-43566.13,2014
131153,1276719.94,1399139.34,-122419.4,2014
132197,1614542.69,1755567.72,-141025.03,2014
132806,1900383.71,1772759.41,127624.3,2014
104359,1328217,1292107.81,36109.19,2014
104361,1233599.07,1297093.99,-63494.92,2014
104362,854526.05,914498.94,-59972.89,2014
104363,814774.3,785115.75,29658.55,2014
104364,788275.2,747801.19,40474.01,2014
104366,901966.63,883937.71,18028.92,2014
104369,1238867.87,1169380.37,69487.5,2014
130305,1246487.91,1272753.06,-26265.15,2014
131439,2047352.11,1847475.44,199876.67,2014
104372,2096676.21,2288656.14,-191979.93,2014
104373,944457.64,972495.34,-28037.7,2014
104374,1316684.3,1324278.13,-7593.83,2014
104375,1625134.26,1617003.36,8130.9,2014
104378,1130635.67,1168208.73,-37573.06,2014
104379,867870.58,930603.79,-62733.21,2014
104381,936460.7,964904.94,-28444.24,2014
104382,987067.68,1031114.17,-44046.49,2014
104384,944302.58,953504.45,-9201.87,2014
134720,2070122.9,2060812.09,9310.81,2014
135318,1137530.49,1148036.72,-10506.23,2014
104386,9062607.59,9173347.35,-110739.76,2014
104387,4293149.97,4189491.61,103658.36,2014
104390,4924287.81,5151506.77,-227218.96,2014
104392,5539777.33,5780386.33,-240609,2014
104395,4786564.73,4950953.02,-164388.29,2014
104397,5708457.02,5903211.5,-194754.48,2014
104401,5567144.46,5406126.28,161018.18,2014
131547,5019609.36,5476088.68,-456479.32,2014
104402,4050817.71,4222888.13,-172070.42,2014
104412,2164224.44,1792812.69,371411.75,2014
104413,2663637.16,2583185.71,80451.45,2014
104414,2007851.8,2079367.79,-71515.99,2014
104415,2977002.15,3032408.17,-55406.02,2014
104416,1241572.22,1254000.16,-12427.94,2014
104417,2346567.59,2406113.21,-59545.62,2014
134261,2416908.82,2488731.79,-71822.97,2014
104418,2040646.61,1778485.86,262160.75,2014
104419,1153311.44,1175693.56,-22382.12,2014
104420,1015542.88,1024104.81,-8561.93,2014
104421,1485274.58,1487994.16,-2719.58,2014
104422,1473138.02,1397451.55,75686.47,2014
104423,824063.61,846070.67,-22007.06,2014
104425,1732162.05,1852148.21,-119986.16,2014
104426,1681253.79,1634936.84,46316.95,2014
104427,1660785.55,1612920.62,47864.93,2014
104429,1915800.89,1948932.39,-33131.5,2014
104431,1251585.28,1251351.36,233.92,2014
104432,1294192.16,1316419.52,-22227.36,2014
104433,1303100.82,1316090.95,-12990.13,2014
104439,860098.7,866490.32,-6391.62,2014
104441,2312748.45,2372972.28,-60223.83,2014
104444,1042322.02,1044381.27,-2059.25,2014
104445,959288.48,988375.58,-29087.1,2014
104446,1187336.25,1200395.13,-13058.88,2014
104447,1044272.76,1027050.79,17221.97,2014
104448,1292152.33,1265863.64,26288.69,2014
104449,960027.63,986202.99,-26175.36,2014
104450,921042.24,928237.12,-7194.88,2014
104451,1774441.76,1807149.12,-32707.36,2014
104452,977205.75,985717.28,-8511.53,2014
104453,1113158.64,1150193.52,-37034.88,2014
104454,818539.18,832478.42,-13939.24,2014
104459,933535.92,975912.88,-42376.96,2014
104460,1022650.99,990812.64,31838.35,2014
104461,1636325.11,1633800.58,2524.53,2014
104463,1056765.46,1234647.51,-177882.05,2014
104464,1591637.03,1616795.99,-25158.96,2014
104466,1218333.97,1213663.32,4670.65,2014
104467,918687.09,872368.87,46318.22,2014
104468,1118222.93,1119149.81,-926.88,2014
104469,888567.55,898993.1,-10425.55,2014
104470,986229.63,1014135.9,-27906.27,2014
104472,812393.49,799532.23,12861.26,2014
104474,911544.41,900375.75,11168.66,2014
104475,963842.99,952206.53,11636.46,2014
104476,796269.71,801856.07,-5586.36,2014
104477,1075705.53,1110502.21,-34796.68,2014
104479,1266978.53,1292149.72,-25171.19,2014
104480,1114979.54,1179520.5,-64540.96,2014
104481,1657099.01,1629399.79,27699.22,2014
104482,1836010.35,1761958.22,74052.13,2014
131332,1338278.58,1299136.34,39142.24,2014
131836,1131730.08,1099203.78,32526.3,2014
131061,1765924.7,1713504.37,52420.33,2014
135796,1508096.17,1514786.25,-6690.08,2014
135807,3141571.8,3198735.49,-57163.69,2014
136222,1130860.92,1164814.04,-33953.12,2014
135477,6588872.39,6194694.11,394178.28,2014
135479,7152674.76,6893196.44,259478.32,2014
135481,6590066.72,6036349.09,553717.63,2014
104495,1962884.57,1936861.17,26023.4,2014
104496,827927.95,893937.19,-66009.24,2014
104497,2238030.22,2201052.15,36978.07,2014
104498,2100072.5,2099226.69,845.81,2014
104500,1935994.7,1938885.12,-2890.42,2014
104503,402699.97,23745,378954.97,2014
104504,571931.51,556350.46,15581.05,2014
104505,699166.71,701000.88,-1834.17,2014
104506,461043.41,482543.46,-21500.05,2014
104507,466822.8,262769.09,204053.71,2014
135655,599472.27,589096.87,10375.4,2014
135656,1366924.41,1166516.02,200408.39,2014
104513,1279821.5,1446670.45,-166848.95,2014
134210,1148904.58,1138655.71,10248.87,2014
104514,1440058.04,1441749.91,-1691.87,2014
134245,2134552.52,2129154.01,5398.51,2014
134250,2273996.05,2342685.01,-68688.96,2014
136810,1649140.53,1844345.73,-195205.2,2014
104516,1174379.67,1146459.83,27919.84,2014
136813,2244332.5,2179542.32,64790.18,2014
104517,2344274,2456380.91,-112106.91,2014
137888,1804454.12,1836953.64,-32499.52,2014
104519,1040575.26,1076371.31,-35796.05,2014
104521,1346613.52,1379400.2,-32786.68,2014
104522,1186423.52,1200990.72,-14567.2,2014
104530,1717995.86,1807694.5,-89698.64,2014
104533,1455895.29,1499646.48,-43751.19,2014
104534,1169320.03,1117368.43,51951.6,2014
104543,923106.88,968848.84,-45741.96,2014
104544,879674.64,943420.78,-63746.14,2014
104545,2145956.71,2075723.94,70232.77,2014
104547,1019103.4,1151971.56,-132868.16,2014
104549,1200084.43,1213212.82,-13128.39,2014
