URN,Income,Expenditure,Balance,Academic Year
122611,273364.01,293222.92,-19858.91,2017
122612,2454988.89,2426360.93,28627.96,2017
122614,1825779.07,1923384.17,-97605.1,2017
122615,514221.44,553932.48,-39711.04,2017
122617,1133810.91,1092565.19,41245.72,2017
122620,1000596.94,981346.03,19250.91,2017
122621,1861902.33,1791629.09,70273.24,2017
122625,833095.16,931281.25,-98186.09,2017
122627,950173.5,914153.29,36020.21,2017
122628,814456.72,835565.31,-21108.59,2017
122630,1359599.86,1307584.98,52014.88,2017
122631,788599.36,786386.97,2212.39,2017
122636,1667329.67,1689529.55,-22199.88,2017
122637,945208.4,928892.01,16316.39,2017
122638,507056.7,531531.27,-24474.57,2017
122639,1591904.24,1626122.76,-34218.52,2017
122640,527592.28,510688.5,16903.78,2017
122641,611956.2,622675.83,-10719.63,2017
122643,526529.82,561684.02,-35154.2,2017
122644,897136.54,896244.52,892.02,2017
122645,374030.65,378827.16,-4796.51,2017
122668,720323.19,704363.38,15959.81,2017
122669,1118292.98,1111125.02,7167.96,2017
122670,1224402.16,1205392.65,19009.51,2017
122671,456791.39,441743.64,15047.75,2017
122674,894114.33,888876.75,5237.58,2017
122675,1541200.15,1560846.59,-19646.44,2017
122676,976533.5,965621.39,10912.11,2017
122677,900573.29,922180.72,-21607.43,2017
122678,544243.33,571262.96,-27019.63,2017
122680,430714.2,475016.32,-44302.12,2017
122681,285808.66,301088.19,-15279.53,2017
122682,466947.11,477484.26,-10537.15,2017
122684,902270.56,921993.12,-19722.56,2017
122702,2191179.04,2081426.79,109752.25,2017
122703,1336669.64,1351782.82,-15113.18,2017
122706,841734.49,861718.66,-19984.17,2017
122707,1978148.57,1875417.67,102730.9,2017
122595,1042341.95,1055542.02,-13200.07,2017
122596,1607526.25,1597468.18,10058.07,2017
122597,1864517.28,1884972.02,-20454.74,2017
122598,1114477.19,1082386,32091.19,2017
122599,1781294.85,1804459.12,-23164.27,2017
122600,1367694.25,1305279.15,62415.1,2017
122734,1052161.09,1064478.59,-12317.5,2017
122738,1367987.29,1337236.23,30751.06,2017
122739,1927669.18,1760828.54,166840.64,2017
143015,622456.97,561385.6,61071.37,2017
122741,971810.43,950988.47,20821.96,2017
122742,1455270,1448434.72,6835.28,2017
122743,901973.45,938173.79,-36200.34,2017
122744,499640.65,483719.5,15921.15,2017
122745,501181.63,499524.93,1656.7,2017
122746,857865.44,830612.69,27252.75,2017
122747,1242482.52,1289402.57,-46920.05,2017
122749,533629.37,514217.7,19411.67,2017
122750,705504.92,715279.09,-9774.17,2017
122751,466398.42,475341.38,-8942.96,2017
122752,929225.51,925776.13,3449.38,2017
122753,318968.93,351607.52,-32638.59,2017
122754,1813543.28,1797442.47,16100.81,2017
122756,453904.15,450143.29,3760.86,2017
122757,628484.32,648188.36,-19704.04,2017
122758,459138.8,535813.19,-76674.39,2017
122761,576643.7,585379.04,-8735.34,2017
122762,564934.56,571182.67,-6248.11,2017
122763,545690.06,548415.64,-2725.58,2017
122764,333453.61,369517.18,-36063.57,2017
122653,468644.54,481450.6,-12806.06,2017
122654,627153.13,638520.76,-11367.63,2017
122655,298389.38,175510.38,122879,2017
122656,533181.83,530433.92,2747.91,2017
122657,991268.63,1018704.26,-27435.63,2017
122658,659763.01,702752.47,-42989.46,2017
122659,1053239,1032336.21,20902.79,2017
122661,424706.63,427425.73,-2719.1,2017
122662,285478.26,284851.87,626.39,2017
122663,869561.36,843421.11,26140.25,2017
122667,1074240.55,1100820.71,-26580.16,2017
122798,556626.33,558983.42,-2357.09,2017
122799,507653.43,524981.2,-17327.77,2017
122801,424161.19,462481.39,-38320.2,2017
122802,426697.88,462474.9,-35777.02,2017
122803,525448,514284.98,11163.02,2017
122806,831014.01,868956.66,-37942.65,2017
122807,568662.73,554657.71,14005.02,2017
122808,520788.1,525284.49,-4496.39,2017
122809,364714.63,367147.97,-2433.34,2017
122810,925800.32,933091.56,-7291.24,2017
122816,594827.69,593172.43,1655.26,2017
122820,941596.04,950821.66,-9225.62,2017
122714,819374.37,818963.87,410.5,2017
122715,1324465.19,1312521.39,11943.8,2017
122716,1277667.18,1250043.92,27623.26,2017
122717,2288285.65,2161307.15,126978.5,2017
122720,1573729,1622996.66,-49267.66,2017
122722,1418967.24,1442124.2,-23156.96,2017
122724,1430114.87,1441811.74,-11696.87,2017
122727,1413804.11,1449207.92,-35403.81,2017
122729,899702.38,924016.82,-24314.44,2017
122730,868019.93,906694.39,-38674.46,2017
122731,1019301.22,1046101.14,-26799.92,2017
122732,1795859.95,1797270.46,-1410.51,2017
122733,3031043.04,2972289.22,58753.82,2017
122867,4451337.03,4548364.61,-97027.58,2017
122766,318704.61,343173.13,-24468.52,2017
122767,1423688.49,1412234.72,11453.77,2017
122768,362752.14,366210.39,-3458.25,2017
122769,1466985.22,1449039.01,17946.21,2017
122770,805608.27,796915.26,8693.01,2017
122771,702348.03,682386.15,19961.88,2017
122772,505203.7,500731.9,4471.8,2017
122777,1403888.17,1358865.85,45022.32,2017
122787,1007764.3,980926.45,26837.85,2017
122788,890163.13,876100.58,14062.55,2017
122789,693152.06,663768.69,29383.37,2017
122792,292644.92,320529.89,-27884.97,2017
122793,588739.06,589828.34,-1089.28,2017
122794,919622.93,886029.24,33593.69,2017
122796,523195.64,537085.98,-13890.34,2017
122797,517805.74,544022.83,-26217.09,2017
122824,673823.48,659922.96,13900.52,2017
122828,9144625.85,9073875.6,70750.25,2017
122830,4177368.88,3903899.88,273469,2017
122854,4233876.66,4437474.36,-203597.7,2017
122898,8225103.8,8344968.84,-119865.04,2017
122961,2578593.05,2386345.67,192247.38,2017
122962,1411737.36,1443882.98,-32145.62,2017
122964,2581441.66,2772919.48,-191477.82,2017
122966,1860129.32,2087203.86,-227074.54,2017
122967,1062861.44,1106867.37,-44005.93,2017
122968,433571.31,412306.97,21264.34,2017
122969,846696.59,325841.95,520854.64,2017
122970,980360.72,897409.74,82950.98,2017
122972,503328.3,496989.78,6338.52,2017
122974,575239.93,234707.4,340532.53,2017
122983,248657.54,228212.6,20444.94,2017
122994,1911074.8,1891514.66,19560.14,2017
122995,2282734.6,2319083.6,-36349,2017
122996,1417245.98,1374443.54,42802.44,2017
122997,1141758.48,1127193.81,14564.67,2017
122999,1217883.12,1225086.06,-7202.94,2017
123032,1200604.23,1213085.68,-12481.45,2017
123034,2027918.37,1981558.46,46359.91,2017
123036,877581.02,866421.47,11159.55,2017
123037,697174.15,713798.47,-16624.32,2017
123038,1664960.33,1586852.45,78107.88,2017
123039,334879.04,313068.27,21810.77,2017
123040,855378.23,841523.41,13854.82,2017
123041,957619.56,983820.11,-26200.55,2017
123042,597079.04,568099.69,28979.35,2017
123046,1480756.48,1511866.52,-31110.04,2017
123047,2305288.23,2422781.26,-117493.03,2017
123049,2353129.5,2359636.45,-6506.95,2017
123050,952031.4,964859.45,-12828.05,2017
123053,1950876.76,2010491.78,-59615.02,2017
123057,1185512.07,1134047.13,51464.94,2017
122947,3637512.51,3694436.15,-56923.64,2017
122949,1636237.6,1575641.06,60596.54,2017
122950,970944.64,946041.91,24902.73,2017
122952,2455689.66,2476393.38,-20703.72,2017
122953,1618138.42,1651955.84,-33817.42,2017
122955,3090858.7,3129667.73,-38809.03,2017
122957,1771520.07,1884339.43,-112819.36,2017
123100,514073.39,537966.41,-23893.02,2017
123101,635312.86,647735.47,-12422.61,2017
123102,471663.73,498215.83,-26552.1,2017
123103,737180.97,677076.54,60104.43,2017
123104,288310.71,288096.27,214.44,2017
123105,610916.97,675118.87,-64201.9,2017
123106,619314.43,624682.91,-5368.48,2017
123107,840614.11,842631.09,-2016.98,2017
123108,542342.53,520944.29,21398.24,2017
123110,516318.86,523011.19,-6692.33,2017
123115,472989.47,451937.34,21052.13,2017
123000,907003.92,895207.26,11796.66,2017
123001,533130.13,532308.84,821.29,2017
123002,510998.13,521039.25,-10041.12,2017
123003,873168.39,841675.98,31492.41,2017
123004,1795991.45,1930177.99,-134186.54,2017
123005,619750.13,600305.15,19444.98,2017
123006,1545740.05,1620178.71,-74438.66,2017
123007,1388427.17,1352777.61,35649.56,2017
123008,1420945.65,1476250.41,-55304.76,2017
123009,674639.93,688643.85,-14003.92,2017
123011,1705796.78,1746045.63,-40248.85,2017
123015,1142879.31,1162448.08,-19568.77,2017
123016,1190991.17,1211479.89,-20488.72,2017
123017,1388215.72,1389517.31,-1301.59,2017
123018,952897.06,962807.25,-9910.19,2017
123021,2327539.87,2284769.11,42770.76,2017
123022,651902.14,663578.35,-11676.21,2017
123023,1130974.55,1140635.54,-9660.99,2017
123025,1203750.24,1180112.28,23637.96,2017
123027,1371134.41,1347391.28,23743.13,2017
123028,906015.82,939142.26,-33126.44,2017
143969,957831.59,994567.22,-36735.63,2017
123030,498849.39,499224.76,-375.37,2017
123031,384362.35,378329.52,6032.83,2017
123166,1758676.68,1722522.82,36153.86,2017
123167,1008944.32,965181.43,43762.89,2017
123168,926641.08,877283.62,49357.46,2017
123170,513232.17,499552.46,13679.71,2017
123059,665901.69,683026.46,-17124.77,2017
123062,799103.69,831038.36,-31934.67,2017
123063,588149.69,596902.23,-8752.54,2017
123064,715564.58,723395.82,-7831.24,2017
123067,1888331.34,1919362.23,-31030.89,2017
123071,874763,850084.04,24678.96,2017
123072,918797.69,925222.1,-6424.41,2017
123073,1028447.13,895021.56,133425.57,2017
123074,1770403.88,1783757.31,-13353.43,2017
123075,1357928.1,1340181.65,17746.45,2017
123076,1488525.2,1505884.06,-17358.86,2017
123079,1827103.12,1739679.27,87423.85,2017
123080,1317699.15,1255934.77,61764.38,2017
123083,1099514.46,1082424.52,17089.94,2017
123084,1404527.33,1400737.16,3790.17,2017
123085,938943.49,909820.92,29122.57,2017
123087,1628416.1,1699144.39,-70728.29,2017
123090,807539.73,801662.68,5877.05,2017
123091,501104.82,521697.96,-20593.14,2017
123094,996651.71,976415.56,20236.15,2017
123096,535835.37,530167.97,5667.4,2017
123097,1049968.96,1069450.38,-19481.42,2017
123098,1893227.28,1878025.37,15201.91,2017
123099,705335.52,705265.83,69.69,2017
123118,1224967.21,1225959.86,-992.65,2017
123119,498379.14,491173.86,7205.28,2017
123121,641136.98,611879.93,29257.05,2017
123123,924818.74,908571.07,16247.67,2017
123124,468048.8,466913.5,1135.3,2017
123125,904769.47,850927.02,53842.45,2017
123126,1146986.43,1231902.53,-84916.1,2017
123127,400152.78,404672.54,-4519.76,2017
123128,460051.06,450110.95,9940.11,2017
123129,421682.08,417821.55,3860.53,2017
123130,832665.14,905691.19,-73026.05,2017
123131,389234.68,369148.72,20085.96,2017
123132,344015.14,330566.08,13449.06,2017
123133,876462.54,883714.82,-7252.28,2017
123135,458826.75,466867.95,-8041.2,2017
123136,475856.2,454380.96,21475.24,2017
123139,2085871.2,2005207.46,80663.74,2017
123140,1173039.29,1170469.29,2570,2017
123142,826787.92,822518.62,4269.3,2017
123143,858462.99,864084.42,-5621.43,2017
123144,518441.26,538367,-19925.74,2017
123146,895182.66,878983.73,16198.93,2017
123151,339747.52,345086.23,-5338.71,2017
123153,471680.65,497136.22,-25455.57,2017
123154,436345.18,431790.93,4554.25,2017
123155,652485.64,640574.21,11911.43,2017
123156,920923.63,940072.65,-19149.02,2017
123157,559996.14,559241.95,754.19,2017
123159,900265.4,941542.19,-41276.79,2017
123160,792780.96,812105.31,-19324.35,2017
123161,506135.33,487910.86,18224.47,2017
123162,726194.33,701998.15,24196.18,2017
123163,751231.79,779543.25,-28311.46,2017
123182,1597028.16,1528542.34,68485.82,2017
123183,521209.12,527167.87,-5958.75,2017
123185,831294.25,875493.56,-44199.31,2017
123186,963533.97,931340.34,32193.63,2017
123187,468683.55,466640.87,2042.68,2017
123188,965921.06,1034853.52,-68932.46,2017
143888,419966.28,436102.22,-16135.94,2017
123196,391542.58,390193.77,1348.81,2017
123197,414894.64,430438.23,-15543.59,2017
123198,445832.49,467194.25,-21361.76,2017
123199,510875.19,507345.26,3529.93,2017
123200,478448.26,473266.65,5181.61,2017
123201,921724.19,940978.81,-19254.62,2017
123202,845326.15,887017.45,-41691.3,2017
123203,834207.77,833725.21,482.56,2017
123204,739683.08,816609.48,-76926.4,2017
123207,1140682.94,1089851.22,50831.72,2017
123210,1016174.86,1048312.87,-32138.01,2017
123211,940931.48,965155.17,-24223.69,2017
123212,1596940.61,1513648.56,83292.05,2017
123213,1798623.71,1752513.92,46109.79,2017
123214,1887113.8,1857398.14,29715.66,2017
123216,1780832.11,1737372.97,43459.14,2017
123218,1049138.51,1042982.11,6156.4,2017
123219,794340.74,755541.07,38799.67,2017
123220,397819.29,405958.34,-8139.05,2017
123221,1287739.33,1291144.97,-3405.64,2017
123222,564971.55,557755.39,7216.16,2017
123223,547279.4,559093.54,-11814.14,2017
123224,613384.31,612007.59,1376.72,2017
123225,889760.32,908456.95,-18696.63,2017
123227,1170564.86,1150735.11,19829.75,2017
123116,532575.29,498599.5,33975.79,2017
123257,2988119.63,2952815.43,35304.2,2017
123273,491075.26,480793.16,10282.1,2017
123172,1442266.22,1492596.86,-50330.64,2017
123173,1273218.88,1188039.61,85179.27,2017
123175,653077.32,638246.65,14830.67,2017
123176,1174366.65,1201037.86,-26671.21,2017
123177,1531812.4,1558385.54,-26573.14,2017
123178,394148.81,394521.8,-372.99,2017
123179,1912188.13,2119034.52,-206846.39,2017
123181,1158692.22,1162978.39,-4286.17,2017
123329,1659640.65,1642455.84,17184.81,2017
123332,2412782.87,2388156.62,24626.25,2017
123333,1641712.33,1646470.51,-4758.18,2017
123334,1933095.3,1954512.53,-21417.23,2017
123337,1796710.16,1661502.19,135207.97,2017
123339,1797389.19,1775559.38,21829.81,2017
123344,1468150.83,1425168.83,42982,2017
123345,1144344.55,1187671.64,-43327.09,2017
123346,1235549.15,1340069.37,-104520.22,2017
123347,388392.03,135159.22,253232.81,2017
123348,636643.63,246971.64,389671.99,2017
123349,752741.74,786293.72,-33551.98,2017
123228,1892429.87,1859498.33,32931.54,2017
123236,3649523.98,3996790.95,-347266.97,2017
123245,3028758.36,3219462.31,-190703.95,2017
123403,683873.72,700158.25,-16284.53,2017
123404,1042850.71,1046658.53,-3807.82,2017
123405,415270.54,389363.59,25906.95,2017
123406,1115753.67,1101026.96,14726.71,2017
123407,888457.33,836235.91,52221.42,2017
123410,972653.69,1006978.73,-34325.04,2017
123357,447149.56,425602.27,21547.29,2017
123358,344553.49,355296.75,-10743.26,2017
123359,331926.9,346499.3,-14572.4,2017
123362,575015.61,565719.07,9296.54,2017
123364,1034103.29,1057714.56,-23611.27,2017
123366,802999.9,765161.8,37838.1,2017
123370,621112.43,641587.79,-20475.36,2017
123371,998948.52,972368.23,26580.29,2017
123372,624883.43,599562.45,25320.98,2017
123373,769056.08,735857.36,33198.72,2017
123377,1659938.7,1675853.81,-15915.11,2017
123378,854053.39,857489.39,-3436,2017
134172,2315565.21,2361884.71,-46319.5,2017
123382,1827164.27,1597430.25,229734.02,2017
123383,672594.02,716200.88,-43606.86,2017
123384,1015810.59,1072745.41,-56934.82,2017
123385,362829.58,353558.94,9270.64,2017
123389,1833627.42,1821975.53,11651.89,2017
123390,1391858.97,1285172.91,106686.06,2017
123391,1184992.89,1152171.41,32821.48,2017
123393,1629978.11,1556479.02,73499.09,2017
123394,1422123.65,1373304.6,48819.05,2017
123395,1543524.93,1465627.7,77897.23,2017
123396,368415.7,407576.01,-39160.31,2017
123397,501922.6,511281.32,-9358.72,2017
123399,646849.84,641444.14,5405.7,2017
123429,1337815.78,1358980.42,-21164.64,2017
123432,1007256.7,1011347.89,-4091.19,2017
123433,2132029.22,2129806.61,2222.61,2017
123434,806487.33,817482.44,-10995.11,2017
123435,1170056.69,1174234.92,-4178.23,2017
123437,1139557.81,1149609.57,-10051.76,2017
123438,1089485.85,1089028.37,457.48,2017
123441,1398322.98,1456717.94,-58394.96,2017
123443,1643489.77,1651918.67,-8428.9,2017
123444,1136330.44,1084588.17,51742.27,2017
123445,1225200.49,1220408.33,4792.16,2017
123446,1653236.18,1742590.97,-89354.79,2017
123447,1228200.54,1060327.44,167873.1,2017
123448,1238486.79,1228029.04,10457.75,2017
123450,1789753.62,1691926.81,97826.81,2017
123451,1030881.42,1027952.44,2928.98,2017
123452,1181714.52,1177976.06,3738.46,2017
123453,1673774.03,1612378.74,61395.29,2017
123456,1704467.74,1703758.84,708.9,2017
123457,276722.05,279983.91,-3261.86,2017
123458,860564.2,865769.91,-5205.71,2017
123460,350968.78,325754.81,25213.97,2017
123461,733141.35,701583.83,31557.52,2017
123463,403440.42,392593.12,10847.3,2017
123464,642353.03,700201.66,-57848.63,2017
123467,320414.66,321603.9,-1189.24,2017
123468,1192210.47,1265764.19,-73553.72,2017
123469,387805.87,427284.87,-39479,2017
123470,481717.01,465825.26,15891.75,2017
123471,395022.23,448364.65,-53342.42,2017
123354,577356.64,622239.6,-44882.96,2017
123496,444842.62,437892.56,6950.06,2017
123497,343363.16,323352.04,20011.12,2017
123498,600960.55,628626.29,-27665.74,2017
123499,418080.07,408268.35,9811.72,2017
123500,1144477.73,1099155.42,45322.31,2017
123502,1684883.44,1681946.56,2936.88,2017
123503,1339896.92,1307392.1,32504.82,2017
123505,614674.31,643416.38,-28742.07,2017
123506,261666.63,275167.43,-13500.8,2017
123507,586687.33,598338.53,-11651.2,2017
123508,541556.62,563393.75,-21837.13,2017
123510,346991.84,361566.19,-14574.35,2017
123511,2165399.84,2108725.22,56674.62,2017
123512,614423.43,610454.67,3968.76,2017
123513,229816.88,233399.72,-3582.84,2017
123514,1519141.82,1536699.45,-17557.63,2017
123515,1613667.57,1617285.81,-3618.24,2017
123517,255565.32,269134.42,-13569.1,2017
123518,277384.74,283406.05,-6021.31,2017
123519,233116.94,235959.15,-2842.21,2017
123520,1113818.73,1224281.15,-110462.42,2017
123523,1017314.5,1012654.01,4660.49,2017
123524,849841.94,887814.38,-37972.44,2017
123525,550332.74,568185.2,-17852.46,2017
123526,1844401.16,1829664.65,14736.51,2017
123527,2133642.59,2110983.58,22659.01,2017
123411,1563223.47,1531097.13,32126.34,2017
123415,739162.41,776617.95,-37455.54,2017
123422,1419179.85,1355793.75,63386.1,2017
123424,1114504.34,1076802.89,37701.45,2017
123564,2550274.34,2536288.94,13985.4,2017
123570,4355683.67,4413954.37,-58270.7,2017
123573,6022221.46,6338190.47,-315969.01,2017
123574,5492007.63,5547107.46,-55099.83,2017
123577,2670677.63,2636934.15,33743.48,2017
123580,4778522.29,4587719.94,190802.35,2017
123472,570727.35,533300.56,37426.79,2017
123473,938209.74,932369.12,5840.62,2017
123474,811571.98,813311.53,-1739.55,2017
123475,315269.28,133754.88,181514.4,2017
123477,337553.27,355572.47,-18019.2,2017
123478,419384.9,433938.54,-14553.64,2017
123479,254308.36,95518.77,158789.59,2017
123480,388323.63,407097.98,-18774.35,2017
123481,443497.02,455148.88,-11651.86,2017
123482,482389.94,486113.29,-3723.35,2017
123483,476243.57,451074.36,25169.21,2017
123484,742310.8,760623.43,-18312.63,2017
123485,430347.39,452161.49,-21814.1,2017
123487,418876.35,402039.09,16837.26,2017
123488,248682.16,242335.59,6346.57,2017
123489,1036947.87,1062509.87,-25562,2017
123490,682057.28,644799.64,37257.64,2017
123491,411599.39,434684.55,-23085.16,2017
123493,950040.37,964746.88,-14706.51,2017
123495,550590.54,545219.8,5370.74,2017
123629,1906097.04,1978623.34,-72526.3,2017
123630,1657671.25,1664208.72,-6537.47,2017
123631,2487902.33,2402705.51,85196.82,2017
123635,5110358.69,5195873.12,-85514.43,2017
123639,264711.79,278314.56,-13602.77,2017
123640,982274.68,994636.66,-12361.98,2017
123641,275252.61,272249.47,3003.14,2017
123642,431316.77,418680.87,12635.9,2017
123528,616678.85,610679.38,5999.47,2017
123529,1030123.31,1062113.91,-31990.6,2017
123530,1586771.27,1614122.63,-27351.36,2017
123532,514804.68,566367.71,-51563.03,2017
123534,734551.62,712279.92,22271.7,2017
